year,quarter,tickersymbol,value,code
2018,1,BMF,9309007061.0000,1100
2018,1,BMF,34876487023.0000,1300
2018,1,BMF,26755124845.0000,1400
2018,1,BMF,56197826360.0000,3100
2018,1,BMF,39566217878.0000,4100
2018,1,BMF,20798000000.0000,4110
2018,1,BMN,8582606368.0000,10
2018,1,BMN,7086676767.0000,21
2018,1,BMN,1495929601.0000,30
2018,1,BMN,633222783.0000,70
2018,1,BMN,633222783.0000,72
2018,1,BMN,573260218.0000,1100
2018,1,BMN,5000000000.0000,1200
2018,1,BMN,43030946664.0000,1300
2018,1,BMN,7481566148.0000,1400
2018,1,BMN,36068925098.0000,3100
2018,1,BMN,30579681548.0000,4100
2018,1,BMN,27500000000.0000,4110
2018,1,BMP,663287806939.0000,10
2018,1,BMP,455843069147.0000,21
2018,1,BMP,170438166535.0000,30
2018,1,BMP,86579421669.0000,70
2018,1,BMP,86579421669.0000,72
2018,1,BMP,257090777662.0000,1100
2018,1,BMP,200000000000.0000,1200
2018,1,BMP,611294804585.0000,1300
2018,1,BMP,578098606574.0000,1400
2018,1,BMP,232056168508.0000,3100
2018,1,BMP,2535659202927.0000,4100
2018,1,BMP,818609380000.0000,4110
2018,1,BMV,115692082678.0000,10
2018,1,BMV,108477946426.0000,21
2018,1,BMV,6524401377.0000,30
2018,1,BMV,102112992.0000,70
2018,1,BMV,102112992.0000,72
2018,1,BMV,6652688609.0000,1100
2018,1,BMV,230000000.0000,1200
2018,1,BMV,89405598279.0000,1300
2018,1,BMV,112509700740.0000,1400
2018,1,BMV,131253888514.0000,3100
2018,1,BMV,238339059700.0000,4100
2018,1,BMV,242000000000.0000,4110
2018,1,BNW,32831270105.0000,10
2018,1,BNW,25943494019.0000,21
2018,1,BNW,6887776086.0000,30
2018,1,BNW,4263290596.0000,70
2018,1,BNW,4263290596.0000,72
2018,1,BNW,22200249202.0000,1100
2018,1,BNW,155000000000.0000,1200
2018,1,BNW,29089893767.0000,1300
2018,1,BNW,11505136365.0000,1400
2018,1,BNW,61904262049.0000,3100
2018,1,BNW,386437128495.0000,4100
2018,1,BNW,375069419928.0000,4110
2018,1,BPC,76464864550.0000,10
2018,1,BPC,68166524320.0000,21
2018,1,BPC,8297610280.0000,30
2018,1,BPC,1549059715.0000,70
2018,1,BPC,1549059715.0000,72
2018,1,BPC,12250537190.0000,1100
2018,1,BPC,789055996.0000,1200
2018,1,BPC,192683221053.0000,1300
2018,1,BPC,26305137701.0000,1400
2018,1,BPC,132129789978.0000,3100
2018,1,BPC,104607218008.0000,4100
2018,1,BPC,38000000000.0000,4110
2018,1,BPW,18939209477.0000,10
2018,1,BPW,11625481996.0000,21
2018,1,BPW,7309043185.0000,30
2018,1,BPW,879422537.0000,70
2018,1,BPW,879422537.0000,72
2018,1,BQB,7534054379.0000,10
2018,1,BQB,9276595223.0000,21
2018,1,BQB,-1742540844.0000,30
2018,1,BQB,-3738322479.0000,70
2018,1,BQB,-3738322479.0000,72
2018,1,BQB,3733245592.0000,1100
2018,1,BQB,2526581903.0000,1300
2018,1,BQB,15354841281.0000,1400
2018,1,BQB,14256507871.0000,3100
2018,1,BQB,67449272195.0000,4100
2018,1,BQB,58000000000.0000,4110
2018,1,BRC,50105616950.0000,10
2018,1,BRC,36313707667.0000,21
2018,1,BRC,13791909283.0000,30
2018,1,BRC,4424758128.0000,70
2018,1,BRC,4424758128.0000,72
2018,1,BRC,13139521240.0000,1100
2018,1,BRC,7000000000.0000,1200
2018,1,BRC,70654278624.0000,1300
2018,1,BRC,42230062540.0000,1400
2018,1,BRC,41583975010.0000,3100
2018,1,BRC,200320902062.0000,4100
2018,1,BRC,123749970000.0000,4110
2018,1,BRR,53456864154.0000,10
2018,1,BRR,41226895082.0000,21
2018,1,BRR,12229969072.0000,30
2018,1,BRR,11068881992.0000,70
2018,1,BRR,11068881992.0000,72
2018,1,BRR,63067293514.0000,1100
2018,1,BRR,15664782235.0000,1300
2018,1,BRR,52240754604.0000,1400
2018,1,BRR,61345404675.0000,3100
2018,1,BRR,1245622464722.0000,4100
2018,1,BRR,1125000000000.0000,4110
2018,1,BSA,54833969105.0000,10
2018,1,BSA,25404407060.0000,21
2018,1,BSA,29429562045.0000,30
2018,1,BSA,8317505859.0000,70
2018,1,BSA,8317505859.0000,72
2018,1,BSA,14645125446.0000,1100
2018,1,BSA,150664315231.0000,1300
2018,1,BSA,983851039.0000,1400
2018,1,BSA,196777864886.0000,3100
2018,1,BSA,551759992170.0000,4100
2018,1,BSA,380223820000.0000,4110
2018,1,BSC,6327498618.0000,10
2018,1,BSC,3367632830.0000,21
2018,1,BSC,2959865788.0000,30
2018,1,BSC,-216631093.0000,70
2018,1,BSC,-23917913.0000,72
2018,1,BSC,2274421820.0000,1100
2018,1,BSC,31000000000.0000,1200
2018,1,BSC,5179153567.0000,1300
2018,1,BSC,407318324.0000,1400
2018,1,BSC,3944336080.0000,3100
2018,1,BSC,36958310627.0000,4100
2018,1,BSC,31507470000.0000,4110
2018,1,BSG,127576429321.0000,10
2018,1,BSG,112872661540.0000,21
2018,1,BSG,14703767781.0000,30
2018,1,BSG,1636007486.0000,70
2018,1,BSG,1636007486.0000,72
2018,1,BSG,3765862423.0000,1100
2018,1,BSG,7018804000.0000,1200
2018,1,BSG,171455890970.0000,1300
2018,1,BSG,13284359349.0000,1400
2018,1,BSG,125958942465.0000,3100
2018,1,BSG,623817273655.0000,4100
2018,1,BSG,600000000000.0000,4110
2018,1,BSH,143466080250.0000,10
2018,1,BSH,122922066009.0000,21
2018,1,BSH,20544014241.0000,30
2018,1,BSH,10226106160.0000,70
2018,1,BSH,10226106160.0000,72
2018,1,BSH,76493961529.0000,1100
2018,1,BSH,22000000000.0000,1200
2018,1,BSH,34538815169.0000,1300
2018,1,BSH,80430125652.0000,1400
2018,1,BSH,184201099701.0000,3100
2018,1,BSH,314446634664.0000,4100
2018,1,BSH,180000000000.0000,4110
2018,1,BSL,177832576174.0000,10
2018,1,BSL,169586000461.0000,21
2018,1,BSL,8246575713.0000,30
2018,1,BSL,-378127751.0000,70
2018,1,BSL,-378127751.0000,72
2018,1,BSL,20260605585.0000,1100
2018,1,BSL,36824163519.0000,1300
2018,1,BSL,87567692627.0000,1400
2018,1,BSL,336772937407.0000,3100
2018,1,BSL,495099707122.0000,4100
2018,1,BSL,450000000000.0000,4110
2018,1,BSP,91166520291.0000,10
2018,1,BSP,79619447483.0000,21
2018,1,BSP,11547072808.0000,30
2018,1,BSP,6929356849.0000,70
2018,1,BSP,6929356849.0000,72
2018,1,BSP,2655184175.0000,1100
2018,1,BSP,33375757746.0000,1300
2018,1,BSP,82984167634.0000,1400
2018,1,BSP,115792384729.0000,3100
2018,1,BSP,239661568294.0000,4100
2018,1,BSP,125000000000.0000,4110
2018,1,BSQ,213427764880.0000,10
2018,1,BSQ,189675431884.0000,21
2018,1,BSQ,23715749723.0000,30
2018,1,BSQ,15625918193.0000,70
2018,1,BSQ,15625918193.0000,72
2018,1,BSQ,68641411858.0000,1100
2018,1,BSQ,46866940931.0000,1300
2018,1,BSQ,108396898369.0000,1400
2018,1,BSQ,413455172661.0000,3100
2018,1,BSQ,570421104027.0000,4100
2018,1,BSQ,450000000000.0000,4110
2018,1,BST,4493527843.0000,10
2018,1,BST,3481432490.0000,21
2018,1,BST,996337273.0000,30
2018,1,BST,147525958.0000,70
2018,1,BST,147525958.0000,72
2018,1,BST,2809099457.0000,1100
2018,1,BST,10285645311.0000,1300
2018,1,BST,3372440320.0000,1400
2018,1,BST,5059303178.0000,3100
2018,1,BST,12953672847.0000,4100
2018,1,BST,11000000000.0000,4110
2018,1,BTB,19196733518.0000,10
2018,1,BTB,18727967258.0000,21
2018,1,BTB,468766260.0000,30
2018,1,BTB,-4552013106.0000,70
2018,1,BTB,-4552013106.0000,72
2018,1,BTB,7405452926.0000,1100
2018,1,BTB,19992360516.0000,1300
2018,1,BTB,16587626057.0000,1400
2018,1,BTB,59654540294.0000,3100
2018,1,BTB,101152977831.0000,4100
2018,1,BTB,76912260000.0000,4110
2018,1,BTD,152838564772.0000,10
2018,1,BTD,134768138413.0000,21
2018,1,BTD,18070426359.0000,30
2018,1,BTD,7515395982.0000,70
2018,1,BTD,6717409385.0000,72
2018,1,BTD,49933622897.0000,1100
2018,1,BTD,253106707718.0000,1300
2018,1,BTD,155420967105.0000,1400
2018,1,BTD,366689134062.0000,3100
2018,1,BTD,229576117137.0000,4100
2018,1,BTD,64141000000.0000,4110
2018,1,BTG,17404423958.0000,10
2018,1,BTG,16080691251.0000,21
2018,1,BTG,1323732707.0000,30
2018,1,BTG,254102596.0000,70
2018,1,BTG,254102596.0000,72
2018,1,BTG,3333260794.0000,1100
2018,1,BTG,8570159989.0000,1300
2018,1,BTG,10192205172.0000,1400
2018,1,BTG,1735466743.0000,3100
2018,1,BTG,21989815059.0000,4100
2018,1,BTG,11900000000.0000,4110
2018,1,BTP,630406136795.0000,10
2018,1,BTP,482570985898.0000,21
2018,1,BTP,147835150897.0000,30
2018,1,BTP,109482253878.0000,70
2018,1,BTP,109482253878.0000,72
2018,1,BTP,250443528805.0000,1100
2018,1,BTP,400000000000.0000,1200
2018,1,BTP,639600309634.0000,1300
2018,1,BTP,143110554415.0000,1400
2018,1,BTP,299307034228.0000,3100
2018,1,BTP,1231027896126.0000,4100
2018,1,BTP,604856000000.0000,4110
2018,1,BTS,619070509521.0000,10
2018,1,BTS,548323914950.0000,21
2018,1,BTS,70746594571.0000,30
2018,1,BTS,-17903636174.0000,70
2018,1,BTS,-17903636174.0000,72
2018,1,BTS,47381323200.0000,1100
2018,1,BTS,247001741779.0000,1300
2018,1,BTS,383029170001.0000,1400
2018,1,BTS,1897518137650.0000,3100
2018,1,BTS,1314212968302.0000,4100
2018,1,BTS,1199617690000.0000,4110
2018,1,BTT,95004420735.0000,10
2018,1,BTT,61350760643.0000,21
2018,1,BTT,33653660092.0000,30
2018,1,BTT,11424800404.0000,70
2018,1,BTT,11424800404.0000,72
2018,1,BTT,59753795430.0000,1100
2018,1,BTT,33213325699.0000,1300
2018,1,BTT,42710632490.0000,1400
2018,1,BTT,63460187523.0000,3100
2018,1,BTT,316217014865.0000,4100
2018,1,BTT,135000000000.0000,4110
2018,1,BTV,184996270837.0000,10
2018,1,BTV,153770751258.0000,21
2018,1,BTV,30319527179.0000,30
2018,1,BTV,3948497053.0000,70
2018,1,BTV,3948497053.0000,72
2018,1,BTW,107131127211.0000,10
2018,1,BTW,78339569923.0000,21
2018,1,BTW,28791557288.0000,30
2018,1,BTW,6735676180.0000,70
2018,1,BTW,6735676180.0000,72
2018,1,BTW,20118814820.0000,1100
2018,1,BTW,1000000000.0000,1200
2018,1,BTW,20068051387.0000,1300
2018,1,BTW,12889299147.0000,1400
2018,1,BTW,48020016125.0000,3100
2018,1,BTW,153499019420.0000,4100
2018,1,BTW,93600000000.0000,4110
2018,1,BWE,421827068047.0000,10
2018,1,BWE,225630797598.0000,21
2018,1,BWE,196196270449.0000,30
2018,1,BWE,61888811614.0000,70
2018,1,BWE,61899173606.0000,72
2018,1,BWE,184898127786.0000,1100
2018,1,BWE,181300000000.0000,1200
2018,1,BWE,833478063708.0000,1300
2018,1,BWE,309894424365.0000,1400
2018,1,BWE,1343947351875.0000,3100
2018,1,BWE,3458347798630.0000,4100
2018,1,BWE,1500000000000.0000,4110
2018,1,BWS,139992537361.0000,10
2018,1,BWS,66130138360.0000,21
2018,1,BWS,73862399001.0000,30
2018,1,BWS,43630740744.0000,70
2018,1,BWS,43630740744.0000,72
2018,1,BWS,11234628464.0000,1100
2018,1,BWS,226900000000.0000,1200
2018,1,BWS,55051137309.0000,1300
2018,1,BWS,98095343453.0000,1400
2018,1,BWS,115239404682.0000,3100
2018,1,BWS,670884745326.0000,4100
2018,1,BWS,600000000000.0000,4110
2018,1,BXH,42961061317.0000,10
2018,1,BXH,39152591298.0000,21
2018,1,BXH,3808470019.0000,30
2018,1,BXH,83505720.0000,70
2018,1,BXH,83505720.0000,72
2018,1,BXH,3099941840.0000,1100
2018,1,BXH,83692731279.0000,1300
2018,1,BXH,25458004577.0000,1400
2018,1,BXH,67524485435.0000,3100
2018,1,BXH,57325439878.0000,4100
2018,1,BXH,30120400000.0000,4110
2018,1,C21,85841707917.0000,10
2018,1,C21,50105173997.0000,21
2018,1,C21,35730233985.0000,30
2018,1,C21,23294408717.0000,70
2018,1,C21,22832603991.0000,72
2018,1,C21,272254823974.0000,1100
2018,1,C21,28075293472.0000,1200
2018,1,C21,40349816776.0000,1300
2018,1,C21,2010746332.0000,1400
2018,1,C21,177366533155.0000,3100
2018,1,C21,533602655066.0000,4100
2018,1,C21,193363710000.0000,4110
2018,1,C32,134682354568.0000,10
2018,1,C32,108199255979.0000,21
2018,1,C32,26483098589.0000,30
2018,1,C32,12320058688.0000,70
2018,1,C32,12320058688.0000,72
2018,1,C32,4811718154.0000,1100
2018,1,C32,97844741419.0000,1200
2018,1,C32,170799913830.0000,1300
2018,1,C32,75575288076.0000,1400
2018,1,C32,208877671029.0000,3100
2018,1,C32,452310116786.0000,4100
2018,1,C32,136639920000.0000,4110
2018,1,C47,149509308661.0000,10
2018,1,C47,123804449944.0000,21
2018,1,C47,25698470606.0000,30
2018,1,C47,4464956707.0000,70
2018,1,C47,3531630284.0000,72
2018,1,C47,22483835466.0000,1100
2018,1,C47,336027928465.0000,1300
2018,1,C47,912212502855.0000,1400
2018,1,C47,1217350993864.0000,3100
2018,1,C47,305623855252.0000,4100
2018,1,C47,170201300000.0000,4110
2018,1,C69,44110229294.0000,10
2018,1,C69,39598676514.0000,21
2018,1,C69,4511552780.0000,30
2018,1,C69,1211494356.0000,70
2018,1,C69,1211494356.0000,72
2018,1,C69,1649726812.0000,1100
2018,1,C69,39268616593.0000,1300
2018,1,C69,85997793210.0000,1400
2018,1,C69,107204547818.0000,3100
2018,1,C69,55281545783.0000,4100
2018,1,C69,50000000000.0000,4110
2018,1,C92,4597346080.0000,10
2018,1,C92,2833450971.0000,21
2018,1,C92,1763895109.0000,30
2018,1,C92,40329967.0000,70
2018,1,C92,40329967.0000,72
2018,1,C92,2860835291.0000,1100
2018,1,C92,114617241043.0000,1300
2018,1,C92,122353017676.0000,1400
2018,1,C92,211072350770.0000,3100
2018,1,C92,64057171889.0000,4100
2018,1,C92,53129200000.0000,4110
2018,1,CAD,3322248180.0000,10
2018,1,CAD,3221204047.0000,21
2018,1,CAD,101044133.0000,30
2018,1,CAD,-1305838526.0000,70
2018,1,CAD,-1305838526.0000,72
2018,1,CAD,827773810.0000,1100
2018,1,CAD,29901870398.0000,1300
2018,1,CAD,40991722288.0000,1400
2018,1,CAD,857417661731.0000,3100
2018,1,CAD,-98795451398.0000,4100
2018,1,CAD,207999270000.0000,4110
2018,1,CAG,15851088960.0000,10
2018,1,CAG,13018732913.0000,21
2018,1,CAG,2832356047.0000,30
2018,1,CAG,936910542.0000,70
2018,1,CAG,936910542.0000,72
2018,1,CAG,17272013621.0000,1100
2018,1,CAG,15000000000.0000,1200
2018,1,CAG,16358968122.0000,1300
2018,1,CAG,2170019143.0000,1400
2018,1,CAG,6117777501.0000,3100
2018,1,CAG,146468527299.0000,4100
2018,1,CAG,138000000000.0000,4110
2018,1,CAN,116478840416.0000,10
2018,1,CAN,93552653777.0000,21
2018,1,CAN,22457098081.0000,30
2018,1,CAN,-1921175911.0000,70
2018,1,CAN,-1921175911.0000,72
2018,1,CAN,33412828078.0000,1100
2018,1,CAN,5648780000.0000,1200
2018,1,CAN,25839625268.0000,1300
2018,1,CAN,79235925836.0000,1400
2018,1,CAN,90808008153.0000,3100
2018,1,CAN,113415585715.0000,4100
2018,1,CAN,50000000000.0000,4110
2018,1,CAP,102052499335.0000,10
2018,1,CAP,83114007126.0000,21
2018,1,CAP,18938492209.0000,30
2018,1,CAP,10334683545.0000,70
2018,1,CAP,10334683545.0000,72
2018,1,CAP,2290810033.0000,1100
2018,1,CAP,9538024333.0000,1300
2018,1,CAP,90113852897.0000,1400
2018,1,CAP,54265761250.0000,3100
2018,1,CAP,76180752457.0000,4100
2018,1,CAP,47600880000.0000,4110
2018,1,CAV,1586064243894.0000,10
2018,1,CAV,1409098571770.0000,21
2018,1,CAV,151838144086.0000,30
2018,1,CAV,81686165550.0000,70
2018,1,CAV,81686165550.0000,72
2018,1,CAV,197461016555.0000,1100
2018,1,CAV,212600000000.0000,1200
2018,1,CAV,898818418030.0000,1300
2018,1,CAV,1029458782408.0000,1400
2018,1,CAV,2018335360937.0000,3100
2018,1,CAV,1273962471979.0000,4100
2018,1,CAV,576000000000.0000,4110
2018,1,CBI,478655460415.0000,10
2018,1,CBI,436825886780.0000,21
2018,1,CBI,41829573635.0000,30
2018,1,CBI,10475686561.0000,70
2018,1,CBI,10475686561.0000,72
2018,1,CBI,2007604337.0000,1100
2018,1,CBI,23930289570.0000,1300
2018,1,CBI,494976938582.0000,1400
2018,1,CBI,851000464753.0000,3100
2018,1,CBI,148678774770.0000,4100
2018,1,CBI,430063660000.0000,4110
2018,1,CC1,1126851225617.0000,10
2018,1,CC1,1029422907083.0000,21
2018,1,CC1,97428318534.0000,30
2018,1,CC1,64564211847.0000,70
2018,1,CC1,49021196394.0000,72
2018,1,CC1,859326424606.0000,1100
2018,1,CC1,48623276368.0000,1200
2018,1,CC1,2350368106136.0000,1300
2018,1,CC1,1171209861555.0000,1400
2018,1,CC1,3244444370783.0000,3100
2018,1,CC1,1695626112106.0000,4100
2018,1,CC1,1100000000000.0000,4110
2018,1,CC4,54191319577.0000,10
2018,1,CC4,47778546898.0000,21
2018,1,CC4,6412772679.0000,30
2018,1,CC4,51245465.0000,70
2018,1,CC4,51245465.0000,72
2018,1,CC4,14124088879.0000,1100
2018,1,CC4,386749887781.0000,1300
2018,1,CC4,418223939134.0000,1400
2018,1,CC4,900826420194.0000,3100
2018,1,CC4,225445208514.0000,4100
2018,1,CC4,160000000000.0000,4110
2018,1,CCI,92102336456.0000,10
2018,1,CCI,82511881409.0000,21
2018,1,CCI,9590455047.0000,30
2018,1,CCI,2215262012.0000,70
2018,1,CCI,2215262012.0000,72
2018,1,CCI,73939020747.0000,1100
2018,1,CCI,180730000000.0000,1200
2018,1,CCI,25523159732.0000,1300
2018,1,CCI,12585656107.0000,1400
2018,1,CCI,28876591489.0000,3100
2018,1,CCI,270972364680.0000,4100
2018,1,CCI,177438650000.0000,4110
2018,1,CCL,29755491942.0000,10
2018,1,CCL,21143891442.0000,21
2018,1,CCL,7488865279.0000,30
2018,1,CCL,5158554236.0000,70
2018,1,CCL,5158554236.0000,72
2018,1,CCL,7902871848.0000,1100
2018,1,CCL,113097851596.0000,1300
2018,1,CCL,94383133827.0000,1400
2018,1,CCL,99925141044.0000,3100
2018,1,CCL,509872187927.0000,4100
2018,1,CCL,474998850000.0000,4110
2018,1,CCM,221491383053.0000,10
2018,1,CCM,186590504947.0000,21
2018,1,CCM,30883362832.0000,30
2018,1,CCM,17627471923.0000,70
2018,1,CCM,17627471923.0000,72
2018,1,CCM,31306101525.0000,1100
2018,1,CCM,1650000.0000,1200
2018,1,CCM,103489490266.0000,1300
2018,1,CCM,76621493431.0000,1400
2018,1,CCM,240014184331.0000,3100
2018,1,CCM,221200088198.0000,4100
2018,1,CCM,61999000000.0000,4110
2018,1,CCP,38254512473.0000,10
2018,1,CCP,37501061296.0000,21
2018,1,CCP,753451177.0000,30
2018,1,CCP,107252024.0000,70
2018,1,CCP,107252024.0000,72
2018,1,CCP,2208676388.0000,1100
2018,1,CCP,16500000000.0000,1200
2018,1,CCP,16165880826.0000,1300
2018,1,CCP,4416705.0000,1400
2018,1,CCP,15996270257.0000,3100
2018,1,CCP,34730634569.0000,4100
2018,1,CCP,24000000000.0000,4110
2018,1,CCR,35225448446.0000,10
2018,1,CCR,23461396971.0000,21
2018,1,CCR,11764051475.0000,30
2018,1,CCR,2298013636.0000,70
2018,1,CCR,2152486202.0000,72
2018,1,CCR,40904982363.0000,1100
2018,1,CCR,13283523200.0000,1300
2018,1,CCR,870965488.0000,1400
2018,1,CCR,19576907726.0000,3100
2018,1,CCR,261702212850.0000,4100
2018,1,CCR,245018170000.0000,4110
2018,1,CCT,22342836830.0000,10
2018,1,CCT,17443730907.0000,21
2018,1,CCT,4856053123.0000,30
2018,1,CCT,-1797825721.0000,70
2018,1,CCT,-1797825721.0000,72
2018,1,CCT,10185826747.0000,1100
2018,1,CCT,8787350000.0000,1200
2018,1,CCT,38783603314.0000,1300
2018,1,CCT,873481827.0000,1400
2018,1,CCT,43043171191.0000,3100
2018,1,CCT,261245191882.0000,4100
2018,1,CCT,275281179597.0000,4110
2018,1,CDC,65265662101.0000,10
2018,1,CDC,60164553567.0000,21
2018,1,CDC,5101108534.0000,30
2018,1,CDC,8238896218.0000,70
2018,1,CDC,8235241078.0000,72
2018,1,CDC,90490552068.0000,1100
2018,1,CDC,111250436560.0000,1200
2018,1,CDC,195822649894.0000,1300
2018,1,CDC,507384960659.0000,1400
2018,1,CDC,504856392852.0000,3100
2018,1,CDC,283446615223.0000,4100
2018,1,CDC,157064060000.0000,4110
2018,1,CDN,161622754378.0000,10
2018,1,CDN,100228210657.0000,21
2018,1,CDN,61394543721.0000,30
2018,1,CDN,35532869329.0000,70
2018,1,CDN,35532869329.0000,72
2018,1,CDN,535810495261.0000,1100
2018,1,CDN,1600000000.0000,1200
2018,1,CDN,84912143990.0000,1300
2018,1,CDN,9363248387.0000,1400
2018,1,CDN,586753559060.0000,3100
2018,1,CDN,905883817545.0000,4100
2018,1,CDN,660000000000.0000,4110
2018,1,CDO,6492856596.0000,10
2018,1,CDO,6089538984.0000,21
2018,1,CDO,403317612.0000,30
2018,1,CDO,2127137.0000,70
2018,1,CDO,2127137.0000,72
2018,1,CDO,506851995.0000,1100
2018,1,CDO,172068571445.0000,1300
2018,1,CDO,16200429082.0000,1400
2018,1,CDO,50615693035.0000,3100
2018,1,CDO,356578724612.0000,4100
2018,1,CDO,324049750000.0000,4110
2018,1,CDP,733479100696.0000,10
2018,1,CDP,682998317116.0000,21
2018,1,CDP,45792827942.0000,30
2018,1,CDP,5746945061.0000,70
2018,1,CDP,5746945061.0000,72
2018,1,CDP,53280071694.0000,1100
2018,1,CDP,1047415082290.0000,1300
2018,1,CDP,651985021617.0000,1400
2018,1,CDP,1743486368071.0000,3100
2018,1,CDP,210355569808.0000,4100
2018,1,CDP,182700000000.0000,4110
2018,1,CEE,235187881401.0000,10
2018,1,CEE,212551989115.0000,21
2018,1,CEE,22635892286.0000,30
2018,1,CEE,3776047500.0000,70
2018,1,CEE,3780096199.0000,72
2018,1,CEE,18826547826.0000,1100
2018,1,CEE,161001.0000,1200
2018,1,CEE,834198682814.0000,1300
2018,1,CEE,761855787858.0000,1400
2018,1,CEE,1435864329349.0000,3100
2018,1,CEE,513202660313.0000,4100
2018,1,CEE,415000000000.0000,4110
2018,1,CEO,417254355011.0000,10
2018,1,CEO,232560085348.0000,21
2018,1,CEO,184694269663.0000,30
2018,1,CEO,77693589976.0000,70
2018,1,CEO,49526960091.0000,72
2018,1,CEO,824232105465.0000,1100
2018,1,CEO,411900000000.0000,1200
2018,1,CEO,1459677679688.0000,1300
2018,1,CEO,1439770992270.0000,1400
2018,1,CEO,3037548123797.0000,3100
2018,1,CEO,2288672349649.0000,4100
2018,1,CEO,1544039910000.0000,4110
2018,1,CET,17733853450.0000,10
2018,1,CET,22872777731.0000,21
2018,1,CET,-5138924281.0000,30
2018,1,CET,-6124622477.0000,70
2018,1,CET,-6124622477.0000,72
2018,1,CET,13137362750.0000,1100
2018,1,CET,9005163891.0000,1300
2018,1,CET,31405978377.0000,1400
2018,1,CET,18403522899.0000,3100
2018,1,CET,59586206088.0000,4100
2018,1,CET,55000000000.0000,4110
2018,1,CHP,33002279.0000,10
2018,1,CHP,50483456346.0000,21
2018,1,CHP,-50450454067.0000,30
2018,1,CHP,-74199742693.0000,70
2018,1,CHP,-74199742693.0000,72
2018,1,CHP,315760804702.0000,1100
2018,1,CHP,26500000000.0000,1200
2018,1,CHP,29842416530.0000,1300
2018,1,CHP,8851746330.0000,1400
2018,1,CHP,230663455329.0000,3100
2018,1,CHP,1666388013140.0000,4100
2018,1,CHP,1259995110000.0000,4110
2018,1,CHS,39084698042.0000,10
2018,1,CHS,24417184781.0000,21
2018,1,CHS,14667513261.0000,30
2018,1,CHS,2609673066.0000,70
2018,1,CHS,2609673066.0000,72
2018,1,CHS,178778391770.0000,1100
2018,1,CHS,79401805567.0000,1300
2018,1,CHS,29495692744.0000,1400
2018,1,CHS,92809033841.0000,3100
2018,1,CHS,317834902316.0000,4100
2018,1,CHS,284000000000.0000,4110
2018,1,CIA,120138298387.0000,10
2018,1,CIA,81520570291.0000,21
2018,1,CIA,37855799353.0000,30
2018,1,CIA,22823465744.0000,70
2018,1,CIA,20057075853.0000,72
2018,1,CIA,157202621360.0000,1100
2018,1,CIA,22640000000.0000,1200
2018,1,CIA,33430068558.0000,1300
2018,1,CIA,2727495708.0000,1400
2018,1,CIA,55018676984.0000,3100
2018,1,CIA,262835483057.0000,4100
2018,1,CIA,80000000000.0000,4110
2018,1,CIG,368188968.0000,10
2018,1,CIG,812209294.0000,21
2018,1,CIG,-444020326.0000,30
2018,1,CIG,819010805.0000,70
2018,1,CIG,819010805.0000,72
2018,1,CIG,898920279.0000,1100
2018,1,CIG,86820174180.0000,1300
2018,1,CIG,294765160917.0000,1400
2018,1,CIG,399137791425.0000,3100
2018,1,CIG,206799899249.0000,4100
2018,1,CIG,315399470000.0000,4110
2018,1,CII,684593144243.0000,10
2018,1,CII,514685660876.0000,21
2018,1,CII,165797637352.0000,30
2018,1,CII,51469269337.0000,70
2018,1,CII,2243304959.0000,72
2018,1,CII,1478687327853.0000,1100
2018,1,CII,368190532957.0000,1200
2018,1,CII,3301595829339.0000,1300
2018,1,CII,943803229871.0000,1400
2018,1,CII,3794110989018.0000,3100
2018,1,CII,7686120569947.0000,4100
2018,1,CII,2798064150000.0000,4110
2018,1,CJC,14161166061.0000,10
2018,1,CJC,12247446117.0000,21
2018,1,CJC,1913719944.0000,30
2018,1,CJC,37788624.0000,70
2018,1,CJC,37788624.0000,72
